round,case,name,milliseconds
1,261,Current,0.593900680541992
1,261,Strict,0.56004524230957
2,498,Gentle,0.559091567993164
2,498,Strict,0.566005706787109
2,498,Current,0.564813613891602
2,498,Strong,0.538110733032227
1,129,Gentle,0.603914260864258
1,129,Current,0.588893890380859
1,129,Strong,0.557899475097656
1,129,Strict,0.531196594238281
3,519,Strong,0.535964965820313
3,519,Current,0.546932220458984
3,519,Strict,0.618934631347656
3,519,Gentle,0.551939010620117
1,119,Current,0.544071197509766
1,119,Strong,0.542163848876953
1,119,Gentle,0.616073608398438
1,119,Strict,0.520944595336914
3,190,Strict,0.533103942871094
3,190,Strong,0.514030456542969
3,190,Current,0.519037246704102
3,190,Gentle,0.514984130859375
3,203,Current,0.558137893676758
3,203,Gentle,0.540971755981445
3,203,Strong,0.574111938476563
3,203,Strict,0.589847564697266
3,522,Strict,0.539064407348633
3,522,Current,0.532150268554688
3,522,Gentle,0.632047653198242
3,522,Strong,0.546932220458984
1,196,Current,0.540971755981445
1,196,Gentle,0.55694580078125
1,196,Strict,0.515937805175781
1,196,Strong,0.526905059814453
2,382,Current,0.573873519897461
2,382,Strong,0.555038452148438
2,382,Strict,0.535964965820313
2,382,Gentle,0.559091567993164
1,335,Current,0.532150268554688
1,335,Strict,0.519990921020508
1,335,Strong,0.519037246704102
1,335,Gentle,0.522136688232422
2,85,Gentle,0.53095817565918
2,85,Strict,0.612020492553711
2,85,Current,0.555038452148438
2,85,Strong,0.512123107910156
1,375,Strict,0.540018081665039
1,375,Gentle,0.531196594238281
1,375,Strong,0.510215759277344
1,375,Current,0.513076782226563
3,37,Current,0.619888305664063
3,37,Gentle,0.540018081665039
3,37,Strong,0.541925430297852
3,37,Strict,0.525951385498047
2,394,Gentle,0.535964965820313
2,394,Strict,0.514030456542969
2,394,Current,0.524044036865234
2,394,Strong,0.524044036865234
2,505,Strict,0.536918640136719
2,505,Strong,0.638961791992188
2,505,Gentle,0.519990921020508
2,505,Current,0.507116317749023
2,3,Strict,0.535964965820313
2,3,Current,0.550031661987305
2,3,Strong,0.519990921020508
2,3,Gentle,0.523805618286133
2,293,Gentle,0.579118728637695
2,293,Current,0.544071197509766
2,293,Strict,0.535964965820313
2,293,Strong,0.545024871826172
3,521,Strong,3.35502624511719
3,521,Gentle,0.915050506591797
3,521,Strict,0.741958618164063
3,521,Current,0.627994537353516
2,574,Strong,0.620841979980469
2,574,Strict,0.62108039855957
2,574,Gentle,0.61488151550293
2,574,Current,0.618934631347656
1,300,Strict,0.624895095825195
1,300,Strong,0.597000122070313
1,300,Gentle,0.602006912231445
1,300,Current,0.565052032470703
3,15,Gentle,0.571966171264648
3,15,Strict,1.86300277709961
3,15,Current,0.710964202880859
3,15,Strong,0.670194625854492
1,68,Strong,0.657081604003906
1,68,Strict,0.602960586547852
1,68,Current,0.638008117675781
1,68,Gentle,0.587940216064453
1,302,Strong,0.596046447753906
1,302,Current,0.59199333190918
1,302,Gentle,0.65302848815918
1,302,Strict,0.571012496948242
2,25,Gentle,0.584125518798828
2,25,Current,0.678062438964844
2,25,Strong,0.610113143920898
2,25,Strict,0.566959381103516
1,64,Strong,0.557899475097656
1,64,Strict,0.583887100219727
1,64,Gentle,0.544071197509766
1,64,Current,0.588178634643555
1,270,Strong,0.612020492553711
1,270,Strict,0.571012496948242
1,270,Current,0.591039657592773
1,270,Gentle,0.585079193115234
3,472,Strict,0.575065612792969
3,472,Gentle,0.571012496948242
3,472,Strong,0.587940216064453
3,472,Current,0.560998916625977
3,136,Gentle,0.633955001831055
3,136,Current,0.597953796386719
3,136,Strong,0.575065612792969
3,136,Strict,0.563859939575195
2,508,Strict,0.571966171264648
2,508,Gentle,0.567913055419922
2,508,Strong,0.633001327514648
2,508,Current,0.584125518798828
3,187,Strict,0.561952590942383
3,187,Strong,0.558853149414063
3,187,Current,0.555992126464844
3,187,Gentle,0.561952590942383
3,130,Current,0.813007354736328
3,130,Strong,0.894069671630859
3,130,Strict,0.819921493530273
3,130,Gentle,0.787019729614258
2,437,Strong,0.584125518798828
2,437,Strict,0.555992126464844
2,437,Gentle,0.672101974487305
2,437,Current,0.586032867431641
3,39,Strong,0.581979751586914
3,39,Strict,0.576019287109375
3,39,Gentle,0.5950927734375
3,39,Current,0.631093978881836
2,418,Gentle,0.586986541748047
2,418,Strict,0.603914260864258
2,418,Current,0.567913055419922
2,418,Strong,0.654935836791992
1,62,Current,0.796079635620117
1,62,Gentle,0.638008117675781
1,62,Strict,0.686883926391602
1,62,Strong,0.730037689208984
3,443,Strong,0.669956207275391
3,443,Gentle,0.650882720947266
3,443,Current,0.658035278320313
3,443,Strict,0.571966171264648
1,519,Current,0.622034072875977
1,519,Strict,0.576972961425781
1,519,Strong,0.59819221496582
1,519,Gentle,0.577211380004883
1,112,Current,0.701189041137695
1,112,Strong,0.611066818237305
1,112,Gentle,0.566959381103516
1,112,Strict,0.565052032470703
3,212,Strict,0.586986541748047
3,212,Gentle,0.611066818237305
3,212,Current,0.574827194213867
3,212,Strong,0.589132308959961
3,597,Current,0.58293342590332
3,597,Strict,0.547885894775391
3,597,Gentle,0.59199333190918
3,597,Strong,0.656843185424805
1,568,Strict,0.848054885864258
1,568,Current,0.657081604003906
1,568,Gentle,0.55694580078125
1,568,Strong,0.545024871826172
1,290,Current,0.576019287109375
1,290,Gentle,0.581979751586914
1,290,Strong,0.566959381103516
1,290,Strict,0.56910514831543
1,193,Gentle,0.55694580078125
1,193,Strict,0.514984130859375
1,193,Current,0.55384635925293
1,193,Strong,0.540018081665039
1,161,Current,0.593185424804688
1,161,Strict,0.58293342590332
1,161,Gentle,0.580787658691406
1,161,Strong,0.571012496948242
2,424,Gentle,0.589132308959961
2,424,Strict,0.566005706787109
2,424,Strong,0.571012496948242
2,424,Current,0.561952590942383
1,431,Strict,0.600814819335938
1,431,Gentle,0.539779663085938
1,431,Current,0.555992126464844
1,431,Strong,0.524997711181641
2,64,Gentle,0.526189804077148
2,64,Strict,0.527858734130859
2,64,Strong,0.504970550537109
2,64,Current,0.524997711181641
1,248,Gentle,0.541925430297852
1,248,Current,0.549077987670898
1,248,Strong,0.544071197509766
1,248,Strict,0.524997711181641
3,371,Strict,0.613927841186523
3,371,Gentle,0.608921051025391
3,371,Current,0.633955001831055
3,371,Strong,0.591039657592773
1,189,Strong,0.592947006225586
1,189,Current,0.557899475097656
1,189,Gentle,0.56004524230957
1,189,Strict,0.551939010620117
3,229,Strong,0.576019287109375
3,229,Current,0.576972961425781
3,229,Strict,0.552892684936523
3,229,Gentle,0.560998916625977
1,289,Current,0.581979751586914
1,289,Gentle,0.561952590942383
1,289,Strict,0.552177429199219
1,289,Strong,0.547170639038086
1,346,Strong,0.566005706787109
1,346,Gentle,0.530004501342773
1,346,Current,0.5950927734375
1,346,Strict,0.545024871826172
3,149,Gentle,0.563144683837891
3,149,Strict,0.543117523193359
3,149,Current,0.543832778930664
3,149,Strong,0.524997711181641
2,28,Strict,0.566005706787109
2,28,Current,0.567913055419922
2,28,Gentle,0.550031661987305
2,28,Strong,0.558137893676758
2,526,Strong,0.567913055419922
2,526,Gentle,0.589132308959961
2,526,Current,0.545024871826172
2,526,Strict,0.558137893676758
1,219,Strong,0.590085983276367
1,219,Gentle,0.575065612792969
1,219,Strict,0.578165054321289
1,219,Current,0.544071197509766
2,79,Gentle,0.561952590942383
2,79,Strong,0.549793243408203
2,79,Current,0.555992126464844
2,79,Strict,0.563144683837891
1,20,Strict,0.530004501342773
1,20,Current,0.535011291503906
1,20,Gentle,0.509977340698242
1,20,Strong,0.504016876220703
1,317,Strong,0.585079193115234
1,317,Strict,0.575065612792969
1,317,Current,0.562191009521484
1,317,Gentle,0.574827194213867
1,250,Strong,0.578880310058594
1,250,Strict,0.543832778930664
1,250,Current,0.555992126464844
1,250,Gentle,0.538110733032227
1,50,Strict,0.578165054321289
1,50,Current,0.577926635742188
1,50,Gentle,0.566005706787109
1,50,Strong,0.545978546142578
3,4,Gentle,0.577926635742188
3,4,Strict,0.571966171264648
3,4,Strong,0.558853149414063
3,4,Current,0.565052032470703
3,275,Strict,0.555992126464844
3,275,Current,0.554084777832031
3,275,Gentle,0.552892684936523
3,275,Strong,3.20601463317871
1,355,Strict,0.765085220336914
1,355,Strong,0.593900680541992
1,355,Current,0.565052032470703
1,355,Gentle,0.557899475097656
3,581,Gentle,0.59199333190918
3,581,Strict,0.559091567993164
3,581,Current,0.637054443359375
3,581,Strong,0.771045684814453
2,298,Current,0.778913497924805
2,298,Strong,0.850915908813477
2,298,Strict,0.612020492553711
2,298,Gentle,0.633001327514648
1,324,Strict,0.600099563598633
1,324,Strong,0.596046447753906
1,324,Current,0.588893890380859
1,324,Gentle,0.576972961425781
2,126,Current,0.596046447753906
2,126,Strict,0.572919845581055
2,126,Gentle,0.53095817565918
2,126,Strong,0.536203384399414
3,184,Gentle,0.571012496948242
3,184,Current,0.580072402954102
3,184,Strict,0.590085983276367
3,184,Strong,0.571012496948242
2,49,Current,0.540018081665039
2,49,Strict,0.541925430297852
2,49,Gentle,0.543117523193359
2,49,Strong,0.538110733032227
2,251,Gentle,0.56004524230957
2,251,Current,0.543117523193359
2,251,Strict,0.528097152709961
2,251,Strong,0.535964965820313
2,256,Gentle,0.573873519897461
2,256,Strong,0.570058822631836
2,256,Strict,0.595808029174805
2,256,Current,0.56004524230957
1,325,Strong,0.550031661987305
1,325,Current,0.555992126464844
1,325,Strict,0.549077987670898
1,325,Gentle,0.531911849975586
1,227,Current,0.561952590942383
1,227,Gentle,0.542879104614258
1,227,Strict,0.550031661987305
1,227,Strong,0.519990921020508
2,403,Current,0.540971755981445
2,403,Strict,0.529050827026367
2,403,Strong,0.547170639038086
2,403,Gentle,0.530004501342773
3,589,Current,0.543832778930664
3,589,Strict,0.532150268554688
3,589,Strong,0.5340576171875
3,589,Gentle,0.540971755981445
3,437,Strong,0.607013702392578
3,437,Strict,0.567913055419922
3,437,Current,0.531911849975586
3,437,Gentle,0.52189826965332
2,543,Strong,0.550985336303711
2,543,Current,0.525951385498047
2,543,Gentle,0.520944595336914
2,543,Strict,0.545978546142578
3,110,Strict,0.546932220458984
3,110,Current,0.562906265258789
3,110,Gentle,0.547885894775391
3,110,Strong,0.524997711181641
1,414,Strict,0.535011291503906
1,414,Strong,0.547885894775391
1,414,Gentle,0.53095817565918
1,414,Current,0.538110733032227
1,497,Current,0.555038452148438
1,497,Strict,0.571966171264648
1,497,Gentle,0.540018081665039
1,497,Strong,0.546932220458984
2,276,Gentle,0.549077987670898
2,276,Strict,0.538825988769531
2,276,Strong,0.53095817565918
2,276,Current,0.543832778930664
2,416,Strict,0.614166259765625
2,416,Gentle,0.558137893676758
2,416,Strong,0.524044036865234
2,416,Current,0.533819198608398
1,589,Current,0.540018081665039
1,589,Strong,0.524997711181641
1,589,Gentle,0.531911849975586
1,589,Strict,0.513076782226563
3,481,Current,0.588178634643555
3,481,Gentle,0.604152679443359
3,481,Strict,0.540018081665039
3,481,Strong,0.539064407348633
2,448,Gentle,0.53095817565918
2,448,Strict,0.524997711181641
2,448,Strong,0.524997711181641
2,448,Current,0.514030456542969
3,523,Current,0.540971755981445
3,523,Strict,0.536918640136719
3,523,Strong,0.864028930664063
3,523,Gentle,0.778913497924805
2,265,Current,0.612974166870117
2,265,Strict,0.575065612792969
2,265,Gentle,0.571966171264648
2,265,Strong,0.559091567993164
1,590,Strict,0.580072402954102
1,590,Strong,0.585079193115234
1,590,Current,0.579833984375
1,590,Gentle,0.56910514831543
3,397,Gentle,0.575065612792969
3,397,Current,0.595808029174805
3,397,Strong,0.571012496948242
3,397,Strict,0.568151473999023
3,413,Strong,0.686168670654297
3,413,Gentle,0.711917877197266
3,413,Strict,0.629186630249023
3,413,Current,0.633001327514648
3,165,Gentle,0.555992126464844
3,165,Strong,0.525951385498047
3,165,Strict,0.529050827026367
3,165,Current,0.565052032470703
3,176,Strong,0.570058822631836
3,176,Strict,0.587940216064453
3,176,Current,0.581979751586914
3,176,Gentle,0.535011291503906
1,47,Gentle,0.561952590942383
1,47,Current,0.540018081665039
1,47,Strong,0.533103942871094
1,47,Strict,0.559091567993164
1,376,Strict,0.564098358154297
1,376,Strong,0.542879104614258
1,376,Gentle,0.535011291503906
1,376,Current,0.538110733032227
2,141,Strong,0.541925430297852
2,141,Current,0.590085983276367
2,141,Gentle,0.561952590942383
2,141,Strict,0.55694580078125
1,151,Strict,0.540018081665039
1,151,Current,0.527143478393555
1,151,Strong,0.536918640136719
1,151,Gentle,0.531196594238281
3,38,Current,0.543117523193359
3,38,Strict,0.545024871826172
3,38,Strong,0.550031661987305
3,38,Gentle,0.564098358154297
1,546,Strong,0.561952590942383
1,546,Gentle,0.545024871826172
1,546,Strict,0.547885894775391
1,546,Current,0.535964965820313
2,357,Strict,0.524997711181641
2,357,Strong,0.519990921020508
2,357,Current,0.528097152709961
2,357,Gentle,0.500917434692383
1,341,Strong,0.531911849975586
1,341,Gentle,0.535964965820313
1,341,Current,0.519037246704102
1,341,Strict,0.529050827026367
1,427,Strong,0.541925430297852
1,427,Gentle,0.509977340698242
1,427,Current,0.552892684936523
1,427,Strict,0.580072402954102
3,426,Strict,0.545024871826172
3,426,Current,0.548839569091797
3,426,Strong,0.539064407348633
3,426,Gentle,0.523090362548828
1,16,Strong,0.592947006225586
1,16,Strict,0.566005706787109
1,16,Current,0.551939010620117
1,16,Gentle,0.550031661987305
1,116,Strong,0.61798095703125
1,116,Current,0.644922256469727
1,116,Gentle,0.686883926391602
1,116,Strict,0.662088394165039
2,320,Strong,0.559091567993164
2,320,Current,0.603914260864258
2,320,Strict,0.530004501342773
2,320,Gentle,0.525951385498047
3,482,Gentle,0.554084777832031
3,482,Current,0.544071197509766
3,482,Strict,0.527858734130859
3,482,Strong,0.529050827026367
3,349,Strong,0.519990921020508
3,349,Current,0.5340576171875
3,349,Gentle,0.531196594238281
3,349,Strict,0.535011291503906
3,294,Gentle,0.543832778930664
3,294,Strict,0.542163848876953
3,294,Strong,0.529050827026367
3,294,Current,0.516176223754883
1,406,Strong,0.771999359130859
1,406,Gentle,0.761985778808594
1,406,Current,0.792026519775391
1,406,Strict,0.795841217041016
3,468,Strict,3.30305099487305
3,468,Gentle,0.823020935058594
3,468,Current,0.611066818237305
3,468,Strong,0.587940216064453
3,22,Current,0.560998916625977
3,22,Strict,0.612020492553711
3,22,Gentle,0.543832778930664
3,22,Strong,0.527143478393555
3,265,Current,0.578880310058594
3,265,Strict,0.613927841186523
3,265,Gentle,0.573873519897461
3,265,Strong,0.602960586547852
1,90,Current,0.605106353759766
1,90,Strict,0.580072402954102
1,90,Gentle,0.587940216064453
1,90,Strong,0.589847564697266
3,449,Strict,0.585079193115234
3,449,Current,0.576019287109375
3,449,Gentle,0.543117523193359
3,449,Strong,0.552177429199219
2,156,Gentle,0.581979751586914
2,156,Current,0.55694580078125
2,156,Strong,0.56004524230957
2,156,Strict,0.560998916625977
3,141,Strict,0.549077987670898
3,141,Gentle,0.552177429199219
3,141,Current,0.548124313354492
3,141,Strong,0.524997711181641
1,551,Strong,0.528812408447266
1,551,Gentle,0.535011291503906
1,551,Current,0.530004501342773
1,551,Strict,0.518083572387695
3,332,Strong,0.530004501342773
3,332,Gentle,0.535011291503906
3,332,Strict,0.509023666381836
3,332,Current,0.561952590942383
2,554,Current,0.574111938476563
2,554,Gentle,0.530004501342773
2,554,Strict,0.527858734130859
2,554,Strong,0.530004501342773
2,281,Current,0.536918640136719
2,281,Strict,0.542163848876953
2,281,Strong,0.529050827026367
2,281,Gentle,0.511884689331055
1,182,Strict,0.640869140625
1,182,Strong,0.626087188720703
1,182,Gentle,0.626087188720703
1,182,Current,0.622987747192383
2,78,Strong,0.555038452148438
2,78,Gentle,0.522851943969727
2,78,Strict,0.564098358154297
2,78,Current,0.54621696472168
2,200,Strong,0.555992126464844
2,200,Current,0.565052032470703
2,200,Gentle,0.572919845581055
2,200,Strict,0.532865524291992
3,75,Strong,0.547170639038086
3,75,Current,0.547885894775391
3,75,Strict,0.541925430297852
3,75,Gentle,0.53095817565918
2,21,Strong,0.526905059814453
2,21,Current,0.585079193115234
2,21,Strict,0.543117523193359
2,21,Gentle,0.531911849975586
3,359,Gentle,0.540971755981445
3,359,Current,0.559091567993164
3,359,Strong,0.535964965820313
3,359,Strict,0.516891479492188
1,254,Gentle,0.552892684936523
1,254,Current,0.549793243408203
1,254,Strict,0.531196594238281
1,254,Strong,0.525951385498047
2,412,Strong,0.538825988769531
2,412,Current,0.515937805175781
2,412,Gentle,0.520944595336914
2,412,Strict,0.540018081665039
2,569,Gentle,0.514984130859375
2,569,Strong,0.498056411743164
2,569,Strict,0.493049621582031
2,569,Current,0.521183013916016
2,55,Current,0.551939010620117
2,55,Strict,0.55694580078125
2,55,Strong,0.517845153808594
2,55,Gentle,0.586032867431641
2,82,Strong,0.67591667175293
2,82,Strict,0.670194625854492
2,82,Gentle,0.659942626953125
2,82,Current,0.662088394165039
3,286,Gentle,0.550985336303711
3,286,Current,0.540018081665039
3,286,Strict,0.545978546142578
3,286,Strong,0.520944595336914
2,356,Strict,0.538825988769531
2,356,Gentle,0.535964965820313
2,356,Strong,0.526905059814453
2,356,Current,3.2050609588623
2,33,Gentle,0.808954238891602
2,33,Strict,0.615119934082031
2,33,Current,0.591039657592773
2,33,Strong,0.569820404052734
3,544,Strict,0.581979751586914
3,544,Current,0.577926635742188
3,544,Gentle,0.554084777832031
3,544,Strong,0.560998916625977
2,474,Strong,0.571012496948242
2,474,Strict,0.574827194213867
2,474,Gentle,0.58293342590332
2,474,Current,0.610113143920898
3,26,Strict,0.612020492553711
3,26,Gentle,0.590801239013672
3,26,Current,0.607013702392578
3,26,Strong,0.597000122070313
3,596,Gentle,0.575065612792969
3,596,Current,0.561952590942383
3,596,Strong,0.533819198608398
3,596,Strict,0.547170639038086
3,402,Current,0.558137893676758
3,402,Gentle,0.530004501342773
3,402,Strong,0.519990921020508
3,402,Strict,0.525951385498047
3,365,Strict,0.530004501342773
3,365,Strong,0.578880310058594
3,365,Current,0.550031661987305
3,365,Gentle,0.514030456542969
2,442,Strict,0.545024871826172
2,442,Current,0.532865524291992
2,442,Strong,0.527858734130859
2,442,Gentle,0.535964965820313
2,32,Gentle,0.553131103515625
2,32,Current,0.555992126464844
2,32,Strong,0.531911849975586
2,32,Strict,0.560998916625977
3,419,Gentle,0.59199333190918
3,419,Strict,0.526189804077148
3,419,Current,0.520229339599609
3,419,Strong,0.517845153808594
2,69,Strong,0.555992126464844
2,69,Current,0.539064407348633
